cpu,pc,opcode_hash,flags,width,count,first_sequence,first_frame,last_frame,sample_raw,sample_value,min_slot,max_slot
0,0x008b0ec2,0x00000000,10,2,93,134217355,395,1234,0x00ff86a0,0x0000ffff,0,0
1,0xc00005e4,0x00000000,9,2,27,135260445,398,473,0xc00005e4,0x0000e320,0,0
2,0xc00000fa,0x00000000,9,2,247511,135588908,398,1338,0xc00000fa,0x00008fdb,0,0
0,0x008989c6,0x00000000,9,2,1411,134173080,394,1339,0x008989c6,0x00003499,0,0
0,0x008989ec,0x00000000,10,4,1411,134173632,394,1339,0x00fffff4,0x00882906,0,0
1,0xc000056a,0x00000000,9,2,32,160287129,458,1339,0xc000056a,0x0000b04f,0,0
1,0xc0000080,0x00000000,9,2,13396,135177432,398,1339,0xc0000080,0x0000b047,0,0
2,0xc0000080,0x00000000,9,2,20379,135184958,398,1339,0xc0000080,0x0000b047,0,0
0,0x0089894c,0x00000000,9,2,1411,134171455,394,1339,0x0089894c,0x00003499,0,0
0,0x008b03d4,0x00000000,9,2,284,134212563,395,1339,0x008b03d4,0x00000815,0,0
0,0x00898972,0x00000000,10,2,1411,134171893,394,1339,0x00ff6086,0x00000000,0,0
0,0x008b013e,0x00000000,6,4,2266,134465939,395,1234,0x00ffffe4,0x008b0142,0,0
1,0xc00004f0,0x00000000,9,2,2,159050153,455,473,0xc00004f0,0x00004f26,0,0
1,0xc0000006,0x00000000,9,2,896,135141565,398,1339,0xc0000006,0x00007d02,0,0
2,0xc0000006,0x00000000,9,2,41523,135147039,398,1339,0xc0000006,0x00007d02,0,0
1,0xc000025a,0x00000000,6,4,7227,135186591,398,1339,0x0600ff64,0xc0000044,0,0
2,0xc000025a,0x00000000,6,4,1780,135264736,398,1339,0x0600ffe8,0xc0000044,0,0
0,0x0088918a,0x00000000,9,2,112,135942712,399,732,0x0088918a,0x00006600,0,0
0,0x008b0d2e,0x00000000,9,2,1499,1311400,9,1339,0x008b0d2e,0x00000839,0,0
0,0x008b123e,0x00000000,10,4,84,408481318,1122,1339,0x00ffffe0,0x008b0160,0,0
0,0x008b0844,0x00000000,9,2,4,305106205,841,1255,0x008b0844,0x00004a2e,0,0
0,0x008988f8,0x00000000,10,2,1411,134170268,394,1339,0x00ff600c,0x0000220a,0,0
1,0xc0000476,0x00000000,9,2,4,159052435,455,1115,0xc0000476,0x0000e310,0,0
1,0xc00001e0,0x00000000,6,4,47606,135141598,398,1339,0xc0000774,0x0009f800,0,0
2,0xc00001e0,0x00000000,6,4,40838,135147072,398,1339,0xc0000774,0x0009f800,0,0
0,0x008b07ca,0x00000000,9,2,4,305106131,841,1255,0x008b07ca,0x00002a75,0,0
0,0x008b02e0,0x00000000,9,2,799,169944944,482,1339,0x008b02e0,0x00004eba,0,0
0,0x008b0750,0x00000000,9,2,3,133677197,392,742,0x008b0750,0x00004bee,0,0
0,0x008881d8,0x00000000,9,2,28,457243755,1254,1338,0x008881d8,0x00000828,0,0
0,0x008b028c,0x00000000,10,2,540,147906555,428,1233,0x00ff86d0,0x0000ffff,0,0
2,0xc0000382,0x00000000,9,2,7823,135184845,398,1339,0xc0000382,0x00008900,0,0
1,0xc0000382,0x00000000,9,2,12649,135251211,398,1339,0xc0000382,0x00008900,0,0
0,0x008b06d6,0x00000000,9,2,3,133677071,392,742,0x008b06d6,0x000045fa,0,0
0,0x008989b8,0x00000000,6,2,1411,134172871,394,1339,0x00a15112,0x00000090,1,1
0,0x008b06fc,0x00000000,10,1,9,133677094,392,742,0x008b813a,0x00000000,0,0
0,0x008b0126,0x00000000,9,2,292,134205768,394,1339,0x008b0126,0x00000895,0,0
0,0x008b1540,0x00000000,10,4,6,288569885,794,834,0x00ff859c,0x008b2bdc,0,0
2,0xc0000242,0x00000000,9,2,25,140725210,411,489,0xc0000242,0x00002140,0,0
0,0x0089893e,0x00000000,6,2,1411,134171246,394,1339,0x00a15112,0x00000000,1,1
0,0x008b0f6a,0x00000000,9,2,601,281348606,774,1234,0x008b0f6a,0x00006614,0,0
0,0x008b0a80,0x00000000,9,2,10,95675847,242,358,0x008b0a80,0x0000532e,0,0
0,0x0088dcfa,0x00000000,10,2,2,406180360,1116,1116,0x00ff0004,0x0000d864,1,2
2,0xc00006b2,0x00000000,9,2,1508,135427536,398,1339,0xc00006b2,0x0000890b,0,0
1,0xc00006b2,0x00000000,9,2,6955,270039129,743,1232,0xc00006b2,0x0000890b,0,0
2,0xc00001c8,0x00000000,9,2,254321,135421596,398,1339,0xc00001c8,0x00004208,0,0
1,0xc00001c8,0x00000000,9,2,15992,135441756,398,1339,0xc00001c8,0x00004208,0,0
0,0x008b011e,0x00000000,10,4,550,134205754,394,1234,0x00ffffe8,0x008b0040,0,0
1,0xc0000638,0x00000000,9,2,4290,135248402,398,1339,0xc0000638,0x0000040a,0,0
2,0xc0000638,0x00000000,9,2,20,179796805,506,512,0xc0000638,0x0000040a,0,0
1,0xc000014e,0x00000000,9,2,106116,135141621,398,1339,0xc000014e,0x0000338c,0,0
2,0xc000014e,0x00000000,9,2,91434,135147095,398,1339,0xc000014e,0x0000338c,0,0
0,0x00892e2a,0x00000000,9,2,43,270675290,744,870,0x00892e2a,0x00004eba,0,0
0,0x008b02d2,0x00000000,6,4,799,169944910,482,1339,0x00ffffe0,0x008b02d6,0,0
0,0x008b1360,0x00000000,9,2,10,308801215,851,1258,0x008b1360,0x00007000,0,0
2,0xc00006aa,0x00000000,10,4,3016,135427531,398,1339,0x0600ffe0,0x0000cd14,0,1
1,0xc00006aa,0x00000000,10,4,13910,270039124,743,1232,0x0600ff60,0x00006f16,0,1
0,0x008b0e76,0x00000000,9,2,93,134217266,395,1234,0x008b0e76,0x00004a05,0,0
1,0xc00005be,0x00000000,9,2,5,162731897,464,1115,0xc00005be,0x0000ae85,0,0
1,0xc00000d4,0x00000000,9,2,7562,135186499,398,1339,0xc00000d4,0x000037cc,0,0
2,0xc00000d4,0x00000000,9,2,64189,135264644,398,1339,0xc00000d4,0x000037cc,0,0
0,0x0088d630,0x00000000,9,2,1,404491762,1112,1112,0x0088d630,0x00006100,0,0
1,0xc0000630,0x00000000,10,4,4290,135248397,398,1339,0x0600f460,0x000b6000,0,0
2,0xc0000630,0x00000000,10,4,20,179796800,506,512,0x0600f680,0xffdbd084,0,0
0,0x008b0dfc,0x00000000,9,2,3,134205687,394,743,0x008b0dfc,0x00000839,0,0
1,0xc0000146,0x00000000,10,4,106116,135141617,398,1339,0xc000076c,0xff6ab182,0,0
2,0xc0000146,0x00000000,10,4,91434,135147091,398,1339,0xc000076c,0xff6ab182,0,0
0,0x008989a0,0x00000000,9,2,1411,134172549,394,1339,0x008989a0,0x00003499,0,0
1,0xc0000544,0x00000000,9,2,798,135251575,398,1339,0xc0000544,0x0000e330,0,0
2,0xc0000544,0x00000000,9,2,3,179796770,506,512,0xc0000544,0x0000e330,0,0
1,0xc000005a,0x00000000,9,2,18107,135176787,398,1339,0xc000005a,0x000060d5,0,0
2,0xc000005a,0x00000000,9,2,46607,135184626,398,1339,0xc000005a,0x000060d5,0,0
0,0x00898926,0x00000000,9,2,1411,134170904,394,1339,0x00898926,0x00003499,0,0
0,0x008b12de,0x00000000,10,4,4,305106776,841,1255,0x00ff87a0,0x008b9488,0,0
1,0xc00004ca,0x00000000,9,2,373,160282508,458,1339,0xc00004ca,0x0000e320,0,0
0,0x00898998,0x00000000,10,2,1411,134172442,394,1339,0x00ff60ac,0x00000000,0,0
0,0x00881ce2,0x00000000,9,2,115,272056088,748,1236,0x00881ce2,0x000077f6,0,0
2,0xc000053c,0x00000000,10,4,1,179799197,506,506,0x0600ffe4,0xc0000230,0,0
1,0xc000053c,0x00000000,10,4,1,405494538,1115,1115,0x0600ff60,0xc0000230,0,0
0,0x008b0d08,0x00000000,9,2,2765,1312397,9,1339,0x008b0d08,0x000066fa,0,0
1,0xc0000450,0x00000000,9,2,8,159041683,455,1115,0xc0000450,0x0000b0dc,0,0
0,0x0089891e,0x00000000,10,2,1411,134170799,394,1339,0x00ff6032,0x00001f8e,0,0
1,0xc00004c2,0x00000000,10,4,32,162723766,464,1339,0x0600ff58,0xc0000230,0,0
0,0x008b0c8e,0x00000000,9,2,310,133677206,392,1339,0x008b0c8e,0x00006610,0,0
0,0x008b07a4,0x00000000,9,2,4,305106110,841,1255,0x008b07a4,0x00002670,0,0
0,0x008b02ba,0x00000000,9,2,799,169944903,482,1339,0x008b02ba,0x00004a2e,0,0
0,0x008b1418,0x00000000,6,1,12,170041752,483,1234,0x00ff8630,0x00000000,1,1
1,0xc00003d6,0x00000000,9,2,1585,135262004,398,1339,0xc00003d6,0x0000245d,0,0
2,0xc00003d6,0x00000000,9,2,86,458276580,1258,1339,0xc00003d6,0x0000245d,0,0
0,0x008b10fe,0x00000000,9,2,13,273875869,753,834,0x008b10fe,0x00006000,0,0
0,0x008b0240,0x00000000,9,2,3414,134465936,395,1234,0x008b0240,0x00004e75,0,0
0,0x0088d9a4,0x00000000,10,2,2,449468685,1228,1228,0x00ff0004,0x0000d864,0,1
0,0x008b0eb4,0x00000000,6,2,20,134217276,395,1223,0x00ff86a0,0x0000ffff,0,0
2,0xc000035c,0x00000000,9,2,3780,135187549,398,1339,0xc000035c,0x0000345c,0,0
1,0xc000035c,0x00000000,9,2,9629,135248557,398,1339,0xc000035c,0x0000345c,0,0
0,0x008b156e,0x00000000,9,2,1,457493917,1255,1255,0x008b156e,0x00001d40,0,0
0,0x008b0b9a,0x00000000,9,2,5,1311425,9,1235,0x008b0b9a,0x00007027,0,0
0,0x008b06b0,0x00000000,9,2,3,133677033,392,742,0x008b06b0,0x0000103c,0,0
1,0xc0000000,0x00000000,6,4,896,135141561,398,1339,0x0600ff68,0x06002472,0,0
2,0xc0000000,0x00000000,6,4,41523,135147035,398,1339,0x0600ffec,0x060024ba,0,0
0,0x008b06fc,0x00000000,9,2,9,133677093,392,742,0x008b06fc,0x0000135c,0,0
2,0xc000032e,0x00000000,9,2,11222,135187051,398,1339,0xc000032e,0x00002105,0,0
1,0xc000032e,0x00000000,9,2,26814,135248533,398,1339,0xc000032e,0x00002105,0,0
0,0x008b1540,0x00000000,9,2,6,288569884,794,834,0x008b1540,0x00002875,0,0
0,0x008b0126,0x00000000,10,1,292,134205769,394,1339,0x00ff8570,0x00000080,0,0
0,0x008b0b6c,0x00000000,9,2,5,1312359,9,1235,0x008b0b6c,0x00007602,0,0
0,0x008b0682,0x00000000,9,2,18,133676858,392,742,0x008b0682,0x00007000,0,0
0,0x008b0198,0x00000000,9,2,164,169944804,482,1255,0x008b0198,0x000041fa,0,0
2,0xc00002b4,0x00000000,9,2,12221,135184895,398,1339,0xc00002b4,0x000081b1,0,0
1,0xc00002b4,0x00000000,9,2,28869,135248603,398,1339,0xc00002b4,0x000081b1,0,0
0,0x008b0a80,0x00000000,10,1,10,95675848,242,358,0x00ff8506,0x00000001,0,0
0,0x0088dcfa,0x00000000,9,2,40,406180187,1116,1233,0x0088dcfa,0x00006100,0,0
0,0x008b0af2,0x00000000,9,2,24,95928244,243,357,0x008b0af2,0x000051cf,0,0
0,0x008b011e,0x00000000,9,2,550,134205753,394,1234,0x008b011e,0x00004e75,0,0
2,0xc000023a,0x00000000,9,2,24,140725436,411,477,0xc000023a,0x00006048,0,0
0,0x008b144c,0x00000000,9,2,3,315758487,871,1234,0x008b144c,0x000041fa,0,0
2,0xc000014e,0x00000000,10,4,37292,135588852,398,1338,0xc000015c,0xc0000188,0,0
0,0x008b0a78,0x00000000,9,2,1118,3032218,14,1339,0x008b0a78,0x0000670a,0,0
2,0xc00006aa,0x00000000,9,2,1508,135427530,398,1339,0xc00006aa,0x00000f5f,0,0
1,0xc00006aa,0x00000000,9,2,6955,270039123,743,1232,0xc00006aa,0x00000f5f,0,0
2,0xc00001c0,0x00000000,9,2,254321,135421591,398,1339,0xc00001c0,0x00004108,0,0
1,0xc00001c0,0x00000000,9,2,15992,135441751,398,1339,0xc00001c0,0x00004108,0,0
1,0xc0000302,0x00000000,6,4,4572,135262055,398,1339,0x060100d0,0x0187ffea,0,0
2,0xc0000302,0x00000000,6,4,312,179799317,506,1339,0x06013800,0xe40d006a,0,0
0,0x008b0ee8,0x00000000,9,2,466,281348564,774,1234,0x008b0ee8,0x00000c00,0,0
0,0x008b002a,0x00000000,9,2,1118,3032223,14,1339,0x008b002a,0x00006704,0,0
1,0xc0000630,0x00000000,9,2,4290,135248396,398,1339,0xc0000630,0x00005510,0,0
2,0xc0000630,0x00000000,9,2,20,179796799,506,512,0xc0000630,0x00005510,0,0
0,0x008b0dfc,0x00000000,10,1,3,134205688,394,743,0x00a11100,0x000000b2,0,0
1,0xc0000146,0x00000000,9,2,106116,135141616,398,1339,0xc0000146,0x00006846,0,0
2,0xc0000146,0x00000000,9,2,91434,135147090,398,1339,0xc0000146,0x00006846,0,0
0,0x008989a0,0x00000000,10,2,1411,134172550,394,1339,0x00ff60b4,0x00000000,0,0
0,0x008b0e6e,0x00000000,9,2,161,134217248,395,1234,0x008b0e6e,0x00006506,0,0
1,0xc000005a,0x00000000,10,2,18107,135176788,398,1339,0x220ae0b4,0x00000e00,0,0
2,0xc000005a,0x00000000,10,2,8939,135184627,398,1339,0x220b1cd6,0x00000c00,0,0
1,0xc00005b6,0x00000000,9,2,5,162731830,464,1115,0xc00005b6,0x0000e100,0,0
1,0xc00000cc,0x00000000,9,2,55989,135176888,398,1339,0xc00000cc,0x00008b08,0,0
2,0xc00000cc,0x00000000,9,2,28153,135184727,398,1339,0xc00000cc,0x00008b08,0,0
0,0x00898926,0x00000000,10,2,1411,134170905,394,1339,0x00ff603a,0x0000e62e,0,0
0,0x008b00f2,0x00000000,6,4,37,134205727,394,1234,0x00ff8544,0x008b841b,0,0
0,0x008b12de,0x00000000,9,2,4,305106775,841,1255,0x008b12de,0x0000226d,0,0
0,0x008b0df4,0x00000000,9,2,3,134205685,394,743,0x008b0df4,0x000033fc,0,0
0,0x00898998,0x00000000,9,2,1411,134172441,394,1339,0x00898998,0x00003499,0,0
2,0xc000053c,0x00000000,9,2,1,179799196,506,506,0xc000053c,0x00004f26,0,0
1,0xc000053c,0x00000000,9,2,1,405494537,1115,1115,0xc000053c,0x00004f26,0,0
2,0xc0000052,0x00000000,9,2,43017,135588806,398,1338,0xc0000052,0x000089f8,0,0
0,0x008b0078,0x00000000,6,4,177,305106736,841,1339,0x00ffffe8,0x008b007c,0,0
0,0x0088d5ae,0x00000000,9,2,1,403514776,1110,1110,0x0088d5ae,0x00004eba,0,0
2,0xc0000194,0x00000000,6,2,38260,135147152,398,1339,0x0601c00c,0x0000006a,0,0
1,0xc0000194,0x00000000,6,2,78299,135213624,398,1339,0x0601804c,0x0000017d,0,0
0,0x0089891e,0x00000000,9,2,1411,134170798,394,1339,0x0089891e,0x00003499,0,0
1,0xc00004c2,0x00000000,9,2,32,162723765,464,1339,0xc00004c2,0x00004f26,0,0
0,0x008b07a4,0x00000000,10,4,4,305106111,841,1255,0x008b9170,0x008b946e,0,0
0,0x008b02ba,0x00000000,10,1,799,169944904,482,1339,0x00ff850f,0x00000000,0,0
1,0xc0000604,0x00000000,6,4,124,155336342,446,1339,0x0600f488,0x0000c964,0,0
0,0x008b0816,0x00000000,9,2,4,305106187,841,1255,0x008b0816,0x0000d08b,0,0
0,0x008b0e42,0x00000000,6,4,96,134217238,395,1234,0x00ffffe4,0x008b0e46,0,0
1,0xc0000448,0x00000000,9,2,8,159041616,455,1115,0xc0000448,0x0000b0e0,0,0
0,0x008989e6,0x00000000,6,2,1411,134173528,394,1339,0x00a15112,0x00000000,1,1
0,0x008b0240,0x00000000,10,4,3414,134465937,395,1234,0x00ffffe4,0x008b013e,0,0
0,0x0088d9a4,0x00000000,9,2,2719,405368098,1114,1231,0x0088d9a4,0x000073f6,0,0
0,0x008b02b2,0x00000000,9,2,806,169944883,482,1339,0x008b02b2,0x00006600,0,0
1,0xc00003ce,0x00000000,9,2,1585,135262000,398,1339,0xc00003ce,0x0000340d,0,0
2,0xc00003ce,0x00000000,9,2,86,458276576,1258,1339,0xc00003ce,0x0000340d,0,0
0,0x0089896c,0x00000000,6,2,1411,134171885,394,1339,0x00a15112,0x00000000,1,1
0,0x008b01ec,0x00000000,9,2,401,134212503,395,1255,0x008b01ec,0x0000422d,0,0
0,0x0088e722,0x00000000,9,2,1,317357902,878,878,0x0088e722,0x00004eba,0,0
1,0xc0000308,0x00000000,9,2,4572,135262060,398,1339,0xc0000308,0x0000000b,0,0
2,0xc0000308,0x00000000,9,2,312,179799322,506,1339,0xc0000308,0x0000000b,0,0
0,0x008b14f4,0x00000000,10,4,3,134217640,395,754,0x00ffffe0,0x008b0e74,0,0
0,0x008b151a,0x00000000,9,2,4,302660412,834,1214,0x008b151a,0x00001b81,0,0
0,0x008988f2,0x00000000,6,2,1411,134170260,394,1339,0x00a15112,0x0000c7c4,1,1
0,0x008b065c,0x00000000,9,2,3,133676840,392,742,0x008b065c,0x00007c30,0,0
0,0x008b0172,0x00000000,9,2,59,292004150,804,1234,0x008b0172,0x0000534c,0,0
1,0xc0000268,0x00000000,10,4,1441,135186690,398,1339,0x0600ff64,0xc0000044,0,0
2,0xc0000268,0x00000000,10,4,1248,135264835,398,512,0x0600ffe8,0xc0000044,0,0
2,0xc000028e,0x00000000,9,2,10800,135187024,398,1339,0xc000028e,0x0000b03d,0,0
1,0xc000028e,0x00000000,9,2,23593,135248506,398,1339,0xc000028e,0x0000b03d,0,0
0,0x008b0f90,0x00000000,10,1,131,142937494,416,1233,0x00ff86fc,0x00000017,0,0
0,0x008b0fb6,0x00000000,9,2,163,133677501,392,1233,0x008b0fb6,0x0000660e,0,0
0,0x008b00f8,0x00000000,9,2,37,134205729,394,1234,0x008b00f8,0x0000102d,0,0
0,0x008828ea,0x00000000,9,2,1264,134168704,394,1338,0x008828ea,0x000077f6,0,0
1,0x00000214,0x00000000,9,2,65536,87850,3,5,0x00000214,0x000089fc,0,0
2,0x00000214,0x00000000,9,2,1,284569,5,5,0x00000214,0x00008b0a,0,0
1,0xc0000214,0x00000000,9,2,215206,135176923,398,1339,0xc0000214,0x00008ff0,0,0
2,0xc0000214,0x00000000,9,2,101474,135184761,398,1339,0xc0000214,0x00008ff0,0,0
0,0x008b0f16,0x00000000,10,2,2,420482025,1153,1153,0x00ff0004,0x0000d864,1,2
0,0x008b0f16,0x00000000,10,1,1183,134217364,395,1234,0x00ff8699,0x00000001,0,0
0,0x008b0c5a,0x00000000,6,2,2,1311385,9,15,0x00a11200,0x00000100,0,0
0,0x008b1426,0x00000000,9,2,9,170041759,483,1234,0x008b1426,0x00004a2e,0,0
0,0x00881a2c,0x00000000,9,2,216,125445450,361,1256,0x00881a2c,0x000073f6,0,0
0,0x008b0f3c,0x00000000,9,2,1178,134217382,395,1234,0x008b0f3c,0x00006a18,0,0
0,0x008b0542,0x00000000,10,1,7,133676413,392,1255,0x00ff850a,0x0000009b,0,0
0,0x008b0568,0x00000000,9,2,7,133676429,392,1255,0x008b0568,0x00004e75,0,0
1,0xc0000174,0x00000000,10,4,212232,135141653,398,1339,0xc0000770,0xff1a5800,0,1
2,0xc0000174,0x00000000,10,4,108284,135147127,398,1339,0xc0000770,0xff0db800,0,1
2,0xc0000174,0x00000000,10,2,417,135794993,399,1337,0x2000410a,0x00004000,0,0
2,0xc0000684,0x00000000,9,2,1508,135427497,398,1339,0xc0000684,0x00007404,0,0
1,0xc0000684,0x00000000,9,2,6955,270039090,743,1232,0xc0000684,0x00007404,0,0
1,0xc000019a,0x00000000,9,2,106116,135141672,398,1339,0xc000019a,0x00004b10,0,0
2,0xc000019a,0x00000000,9,2,604601,135147156,398,1339,0xc000019a,0x00004b10,0,0
0,0x008b13ac,0x00000000,9,2,40,308801253,851,1258,0x008b13ac,0x0000101a,0,0
0,0x008b0ec2,0x00000000,9,2,93,134217354,395,1234,0x008b0ec2,0x00003c2d,0,0
2,0xc0000328,0x00000000,6,2,11222,135187047,398,1339,0xc0000796,0x00000000,0,0
1,0xc0000328,0x00000000,6,2,26814,135248529,398,1339,0xc0000796,0x0000f77b,0,0
0,0x008b0004,0x00000000,9,2,1,1046472,8,8,0x008b0004,0x00004efa,0,0
1,0xc000060a,0x00000000,9,2,124,155336346,446,1339,0xc000060a,0x00001203,0,0
1,0xc0000120,0x00000000,9,2,51278,135177123,398,1339,0xc0000120,0x00001721,0,0
2,0xc0000120,0x00000000,9,2,39212,135184950,398,1339,0xc0000120,0x00001721,0,0
0,0x008b1332,0x00000000,9,2,40,134212288,395,1255,0x008b1332,0x0000d203,0,0
0,0x008989c6,0x00000000,10,2,1411,134173081,394,1339,0x00ff60da,0x00000000,0,0
0,0x008b095e,0x00000000,9,2,2,95429618,241,349,0x008b095e,0x00007c05,0,0
0,0x008989ec,0x00000000,9,2,1411,134173631,394,1339,0x008989ec,0x00004e75,0,0
1,0xc0000590,0x00000000,9,2,10,155336201,446,869,0xc0000590,0x0000e220,0,0
1,0xc00000a6,0x00000000,9,2,46496,135177008,398,1339,0xc00000a6,0x00001603,0,0
2,0xc00000a6,0x00000000,9,2,31813,135264188,398,1339,0xc00000a6,0x00001603,0,0
0,0x008b0fd6,0x00000000,6,1,5,1313193,9,1236,0x00c00011,0x000000df,0,0
0,0x0089894c,0x00000000,10,2,1411,134171456,394,1339,0x00ff6060,0x00000000,0,0
0,0x008b03d4,0x00000000,10,1,284,134212564,395,1339,0x00ff8570,0x00000082,0,0
0,0x00898972,0x00000000,9,2,1411,134171892,394,1339,0x00898972,0x00003499,0,0
0,0x008b03fa,0x00000000,9,2,1477,170325290,483,1234,0x008b03fa,0x0000e348,0,0
1,0xc00004f0,0x00000000,10,4,2,159050154,455,473,0x0600ff58,0xc0000230,0,0
1,0xc0000516,0x00000000,9,2,493,135253532,398,1339,0xc0000516,0x0000e100,0,0
2,0xc0000516,0x00000000,9,2,3,181178543,509,512,0xc0000516,0x0000e100,0,0
1,0xc000002c,0x00000000,9,2,48427,135176896,398,1339,0xc000002c,0x0000b0de,0,0
2,0xc000002c,0x00000000,9,2,77087,135184735,398,1339,0xc000002c,0x0000b0de,0,0
0,0x008b0d2e,0x00000000,10,1,1499,1311401,9,1339,0x00a00fff,0x00000000,0,0
0,0x008b123e,0x00000000,9,2,84,408481317,1122,1339,0x008b123e,0x00004e75,0,0
0,0x008b0844,0x00000000,10,1,4,305106206,841,1255,0x00ff8810,0x00000000,0,0
0,0x008988f8,0x00000000,9,2,1411,134170267,394,1339,0x008988f8,0x00003499,0,0
1,0xc000049c,0x00000000,9,2,318,135248498,398,1339,0xc000049c,0x0000aef3,0,0
2,0xc000049c,0x00000000,9,2,2,181178107,509,512,0xc000049c,0x0000aef3,0,0
0,0x008b11c4,0x00000000,9,2,7,169945076,482,784,0x008b11c4,0x00000200,0,0
0,0x008b07ca,0x00000000,10,4,4,305106132,841,1255,0x008b085e,0x00ff8630,0,0
2,0xc0000422,0x00000000,9,2,12533,135184881,398,1339,0xc0000422,0x000002b5,0,0
1,0xc0000422,0x00000000,9,2,33441,135248589,398,1339,0xc0000422,0x000002b5,0,0
0,0x008881d8,0x00000000,10,1,28,457243756,1254,1338,0xffff9002,0x00000000,0,0
0,0x008b028c,0x00000000,9,2,540,147906554,428,1233,0x008b028c,0x0000dc6d,0,0
0,0x00898992,0x00000000,6,2,1411,134172434,394,1339,0x00a15112,0x00000000,1,1
1,0xc0000510,0x00000000,9,2,7,159053948,455,509,0xc0000510,0x0000e220,0,0
0,0x008b01ec,0x00000000,6,1,401,134212504,395,1255,0x00ff8596,0x00000000,0,0
1,0xc0000026,0x00000000,9,2,56168,135176893,398,1339,0xc0000026,0x00006093,0,0
2,0xc0000026,0x00000000,9,2,78923,135184732,398,1339,0xc0000026,0x00006093,0,0
0,0x0088e722,0x00000000,6,4,1,317357903,878,878,0x00fffff8,0x0088e726,0,0
0,0x008b0d4e,0x00000000,9,2,1118,3032201,14,1339,0x008b0d4e,0x00004a2e,0,0
0,0x008b151a,0x00000000,6,1,4,302660413,834,1214,0x00ff871a,0x00000010,0,0
0,0x008988f2,0x00000000,9,2,1411,134169765,394,1339,0x008988f2,0x00003499,0,0
0,0x00898918,0x00000000,10,2,1411,134170694,394,1339,0x00ff602c,0x0000220a,0,0
1,0xc0000496,0x00000000,9,2,318,135248432,398,1339,0xc0000496,0x0000e230,0,0
2,0xc0000496,0x00000000,9,2,2,181178041,509,512,0xc0000496,0x0000e230,0,0
0,0x008b11be,0x00000000,9,2,7,169945073,482,784,0x008b11be,0x00006b16,0,0
0,0x008b0cd4,0x00000000,9,2,1433,134211491,395,1234,0x008b0cd4,0x0000d02d,0,0
2,0xc000041c,0x00000000,9,2,12533,135184878,398,1339,0xc000041c,0x00004408,0,0
1,0xc000041c,0x00000000,9,2,33441,135248586,398,1339,0xc000041c,0x00004408,0,0
0,0x008b1144,0x00000000,9,2,83,458028990,1258,1339,0x008b1144,0x00007000,0,0
0,0x008b0c5a,0x00000000,9,2,2,1311384,9,15,0x008b0c5a,0x000033fc,0,0
2,0xc00003a2,0x00000000,9,2,656,135330382,398,1339,0xc00003a2,0x0000d115,0,0
1,0xc00003a2,0x00000000,9,2,755,135373931,398,1339,0xc00003a2,0x0000d115,0,0
0,0x00892b94,0x00000000,9,2,322,269946366,742,868,0x00892b94,0x000077f6,0,0
0,0x008b0be0,0x00000000,9,2,3,133676446,392,742,0x008b0be0,0x000041ee,0,0
0,0x008b020c,0x00000000,9,2,157,134217496,395,1234,0x008b020c,0x00001018,0,0
2,0xc0000328,0x00000000,9,2,11222,135187046,398,1339,0xc0000328,0x00002105,0,0
1,0xc0000328,0x00000000,9,2,26814,135248528,398,1339,0xc0000328,0x00002105,0,0
2,0xc000034e,0x00000000,10,4,12221,135184839,398,1339,0x0600f608,0x004ac0ee,0,0
1,0xc000034e,0x00000000,10,4,28899,135248556,398,1339,0x0600f458,0x00009000,0,0
1,0xc000060a,0x00000000,6,4,124,155336347,446,1339,0x0600f48c,0xfab3fddf,0,0
0,0x008b153a,0x00000000,9,2,6,288569881,794,834,0x008b153a,0x00007000,0,0
1,0xc0000120,0x00000000,6,4,51278,135177124,398,1339,0x0600f404,0xffe87927,0,0
2,0xc0000120,0x00000000,6,4,22524,135184951,398,1339,0x0600f604,0x0002e267,0,0
2,0xc00002ae,0x00000000,9,2,1508,135427468,398,1339,0xc00002ae,0x00000028,0,0
1,0xc00002ae,0x00000000,9,2,6171,270039061,743,1232,0xc00002ae,0x00000028,0,0
1,0xc00000a6,0x00000000,6,4,46496,135177009,398,1339,0x0600f45c,0x00000000,0,0
2,0xc00000a6,0x00000000,6,4,26724,135264189,398,1339,0x0600f65c,0x00260005,0,0
0,0x008b0fd6,0x00000000,9,2,5,1313192,9,1236,0x008b0fd6,0x000010bc,0,0
0,0x008b14e6,0x00000000,10,1,3,134217634,395,754,0x00ff86f0,0x00000080,0,0
0,0x00887ba0,0x00000000,9,2,83,135942254,399,732,0x00887ba0,0x00006622,0,0
0,0x00898972,0x00000000,6,2,1411,134171988,394,1339,0x00a15112,0x00000000,1,1
1,0xc0000234,0x00000000,9,2,10183,135177089,398,1339,0xc0000234,0x00007cb0,0,0
2,0xc0000234,0x00000000,9,2,5482,135264269,398,1339,0xc0000234,0x00007cb0,0,0
0,0x008b1446,0x00000000,9,2,3,315758484,871,1234,0x008b1446,0x0000102d,0,0
0,0x008b0f5c,0x00000000,9,2,976,134217385,395,1234,0x008b0f5c,0x00006502,0,0
0,0x008b146c,0x00000000,10,4,3,315758494,871,1234,0x008b085e,0x00ff8630,0,0
0,0x008b0a72,0x00000000,9,2,1118,3032215,14,1339,0x008b0a72,0x00007000,0,0
0,0x008b0588,0x00000000,9,2,10,95429560,241,1255,0x008b0588,0x00006300,0,0
